8	0.846875	0.62734375	0.115625	0.15859375
8	0.84375	0.4078125	0.115625	0.17734375
8	0.7515625	0.53125	0.10859375	0.1484375
8	0.7546875	0.75390625	0.125	0.14921875
8	0.65390625	0.41015625	0.1375	0.16640625
8	0.3625	0.69609375	0.125	0.17890625
8	0.46875	0.45	0.13203125	0.18671875
8	0.3234375	0.52578125	0.1234375	0.18515625
8	0.3375	0.34765625	0.11796875	0.14140625
8	0.19140625	0.54765625	0.1015625	0.15234375
8	0.09453125	0.57578125	0.103125	0.1625
8	0.0890625	0.4109375	0.10078125	0.1421875
8	0.55234375	0.7515625	0.12109375	0.1734375
8	0.60546875	0.58203125	0.115625	0.18359375
