36	0.27109375	0.26015625	0.3765625	0.5203125
36	0.14375	0.28984375	0.2875	0.5796875
36	0.5807691891187698	0.3842779029465367	0.2359684194047545	0.3023594475379959
36	0.75390625	0.0546875	0.2453125	0.109375
36	0.528125	0.09375	0.1375	0.1875
36	0.96015625	0.1171875	0.0796875	0.234375
36	0.6614618533533766	0.1696366127176782	0.233832092433353	0.2571562081816577
36	0.7316779848764042	0.3752967508331792	0.2142529160707745	0.2837515591703933
36	0.9125	0.50390625	0.175	0.1515625
36	0.97109375	0.30703125	0.0578125	0.2171875
36	0.8765600501788761	0.3502371306508071	0.1778691348570077	0.237707085653497
36	0.77578125	0.52421875	0.1984375	0.1109375
36	0.49609375	0.390625	0.0734375	0.21875
36	0.8578125	0.1	0.165625	0.2
36	0.75078125	0.78984375	0.4984375	0.4203125
36	0.6234375	0.78984375	0.328125	0.4203125
