36	0.11875	0.1078125	0.2375	0.215625
36	0.08125	0.5140625	0.1625	0.240625
36	0.1900810261934518	0.5365727655710543	0.2084443004748536	0.198204392121193
36	0.1799976693712497	0.3775646184754837	0.1989329081549856	0.192806497100215
36	0.365625	0.62890625	0.20625	0.1609375
36	0.415625	0.48515625	0.10625	0.1796875
36	0.41484375	0.3515625	0.1078125	0.16875
36	0.02734375	0.315625	0.0546875	0.190625
36	0.05234375	0.20546875	0.1046875	0.1828125
36	0.1741304511079919	0.2562932697202392	0.1967339106622681	0.170813097930052
36	0.34140625	0.209375	0.2546875	0.221875
36	0.3171875	0.08984375	0.303125	0.1796875
36	0.3296875	0.6625	0.221875	0.09375
36	0.12421875	0.63515625	0.2328125	0.1484375
36	0.234375	0.90234375	0.46875	0.1953125
